Country,State,Year,Crop Category,Season,Crop Name,"Area (UOM:Ha(Hectare)), Scaling Factor:1000","Production (UOM:t(Tonne)), Scaling Factor:1000","Yield (UOM:Kg/Ha(KilogramperHectare)), Scaling Factor:1"
India,Delhi,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Foodgrains,10.468,28.01,2675.803
India,Delhi,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Jowar,2.95,2.811,953
India,Delhi,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Maize,0.022,0.112,5091
India,Delhi,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Rice,6.171,19.747,3200
India,Delhi,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Barley,0.05,0.15,3000
India,Delhi,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Cereals,19.23,83.775,4356.464
India,Delhi,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Coarse Cereals,0.05,0.15,3000
India,Delhi,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Foodgrains,19.232,83.779,4356.219
India,Delhi,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Gram,0.002,0.004,2000
India,Delhi,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Pulses,0.002,0.004,2000
India,Delhi,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Wheat,19.18,83.625,4360
India,Delhi,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Rabi,Oilseed,3.64,4.59,1261
India,Delhi,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,,Rapeseed and Mustard,3.64,4.59,1261
India,Goa,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Cereals,23.44,61.572,2626.79
India,Goa,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Foodgrains,23.44,61.572,2626.79
India,Goa,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Rice,23.44,61.572,2626.79
India,Goa,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Cereals,9.237,25.769,2789.75
India,Goa,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Foodgrains,13.077,29.517,2257.163
India,Goa,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Pulses,3.84,3.748,976.042
India,Goa,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Rice,9.237,25.769,2789.75
India,Goa,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Kharif,Groundnut,0.004,0.007,1750
India,Goa,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Kharif,Oilseed,0.004,0.007,1750
India,Goa,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Rabi,Groundnut,0.07,0.158,2257
India,Goa,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Rabi,Oilseed,0.07,0.158,2257
India,Goa,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,,Sugarcane,0.545,35.633,65381.65
India,Gujarat,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Bajra,460.26,1008.89,1134
India,Gujarat,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Cereals,1629.27,3446.611,2115.433
India,Gujarat,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Coarse Cereals,792.36,1510.002,1905.701
India,Gujarat,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Foodgrains,2078.13,3845.241,1850.337
India,Gujarat,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Jowar,26.46,39.372,1488
India,Gujarat,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Maize,286.71,436.086,1521
India,Gujarat,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Moong,91.63,37.752,412
India,Gujarat,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Moth,14.79,7.71,521.298
India,Gujarat,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Other Pulses,2.43,1.49,613.169
India,Gujarat,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Pulses,448.86,398.63,888.093
India,Gujarat,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Ragi,10.47,12.616,1205
India,Gujarat,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Rice,836.91,1936.61,2314
India,Gujarat,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Small Millets,8.46,13.037,1541
India,Gujarat,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Tur,241.02,285.85,1186
India,Gujarat,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Urad,98.99,65.828,665
India,Gujarat,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Cereals,1203.55,3718.162,3089.329
India,Gujarat,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Coarse Cereals,116.83,249.586,2136.32
India,Gujarat,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Foodgrains,2152.16,5128.687,2383.042
India,Gujarat,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Gram,816.21,1279.817,1568
India,Gujarat,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Jowar,14.61,18.058,1236
India,Gujarat,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Maize,102.22,231.528,2265
India,Gujarat,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Moong,63.06,72.393,1148
India,Gujarat,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Other Pulses,50.89,36.59,719.002
India,Gujarat,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Pulses,948.61,1410.526,1486.939
India,Gujarat,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Rice,69.72,209.09,2999
India,Gujarat,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Urad,18.45,21.725,1177.53
India,Gujarat,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Wheat,1017,3259.485,3205
India,Gujarat,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Kharif,Castorseed,652.92,1345.015,2060
India,Gujarat,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Kharif,Groundnut,2101.46,3990.673,1899
India,Gujarat,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Kharif,Nigerseed,2.33,0.993,426
India,Gujarat,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Kharif,Oilseed,3079.84,5621.387,1825.22
India,Gujarat,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Kharif,Sesamum,173.96,82.283,473
India,Gujarat,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Kharif,Soyabean,149.17,202.424,1357
India,Gujarat,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Rabi,Groundnut,61.41,142.962,2328
India,Gujarat,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Rabi,Oilseed,276.26,567.502,2054.231
India,Gujarat,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Rabi,Sunflower,0.18,0.352,1953
India,Gujarat,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,,Cotton,2270.5,1226.07,540
India,Gujarat,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,,Rapeseed and Mustard,214.67,424.188,1976
India,Gujarat,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,,Sugarcane,219.26,16954.718,77327
India,Haryana,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Bajra,569.2,1350.142,515
India,Haryana,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Cereals,1934.31,5811.512,3004.437
India,Haryana,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Coarse Cereals,607.11,1386.627,2283.979
India,Haryana,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Foodgrains,1982.32,5844.254,2948.189
India,Haryana,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Jowar,31.28,16.422,525
India,Haryana,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Kulthi (Horse Gram),0.67,0.4,597.015
India,Haryana,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Maize,6.63,20.062,3026
India,Haryana,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Moong,45.96,31.023,675
India,Haryana,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Moth,0.32,0.16,500
India,Haryana,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Pulses,48.01,32.742,681.991
India,Haryana,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Rice,1327.2,4424.885,3334
India,Haryana,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Tur,0.82,1.025,1250
India,Haryana,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Urad,0.24,0.134,560
India,Haryana,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Barley,9.26,30.956,3343
India,Haryana,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Cereals,2573.26,12425.332,4828.635
India,Haryana,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Coarse Cereals,9.26,30.956,3343
India,Haryana,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Foodgrains,2612.82,12465.245,4770.801
India,Haryana,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Gram,35.69,35.868,1005
India,Haryana,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Masur,1.15,0.914,795
India,Haryana,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Peas or  Others,2.72,3.13,1150.735
India,Haryana,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Pulses,39.56,39.913,1008.916
India,Haryana,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Wheat,2564,12394.376,4834
India,Haryana,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Kharif,Castorseed,0.79,0.672,850
India,Haryana,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Kharif,Groundnut,9.25,9.435,1020
India,Haryana,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Kharif,Oilseed,11.78,10.89,924.406
India,Haryana,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Kharif,Sesamum,1.74,0.783,450
India,Haryana,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Rabi,Oilseed,659.79,1337.759,2027.553
India,Haryana,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Rabi,Sunflower,12.29,24.629,2004
India,Haryana,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,,Cotton,739.6,309.892,419
India,Haryana,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,,Rapeseed and Mustard,647.5,1313.13,2028
India,Haryana,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,,Sugarcane,99,8531.721,86179
India,Himachal Pradesh,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Bajra,0.523,0.291,0
India,Himachal Pradesh,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Cereals,339.396,872.818,2571.681
India,Himachal Pradesh,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Coarse Cereals,270.941,732.349,2702.982
India,Himachal Pradesh,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Foodgrains,358.149,894.47,2497.48
India,Himachal Pradesh,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Jowar,0.023,0.01,435
India,Himachal Pradesh,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Kulthi (Horse Gram),1.56,0.803,514.744
India,Himachal Pradesh,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Maize,267.407,729.219,2727
India,Himachal Pradesh,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Moong,0.196,0.124,631
India,Himachal Pradesh,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Moth,3.353,10.106,3014.017
India,Himachal Pradesh,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Other Pulses,6.66,5.596,840.24
India,Himachal Pradesh,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Pulses,18.753,21.651,1154.558
India,Himachal Pradesh,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Ragi,0.583,0.491,842
India,Himachal Pradesh,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Rice,68.455,140.47,2052
India,Himachal Pradesh,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Small Millets,2.405,2.338,972
India,Himachal Pradesh,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Tur,0.008,0.007,875
India,Himachal Pradesh,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Urad,6.976,5.016,719
India,Himachal Pradesh,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Barley,20.43,32.136,1573
India,Himachal Pradesh,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Cereals,353.578,602.486,1703.968
India,Himachal Pradesh,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Coarse Cereals,20.43,32.136,1573
India,Himachal Pradesh,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Foodgrains,368.876,641.036,1737.809
India,Himachal Pradesh,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Gram,0.33,0.338,1024
India,Himachal Pradesh,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Masur,0.299,0.196,657
India,Himachal Pradesh,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Peas,14.669,38.016,2591.588
India,Himachal Pradesh,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Pulses,15.298,38.55,2519.961
India,Himachal Pradesh,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Wheat,333.148,570.349,1712
India,Himachal Pradesh,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Kharif,Groundnut,0.022,0.021,955
India,Himachal Pradesh,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Kharif,Oilseed,2.482,1.003,404.268
India,Himachal Pradesh,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Kharif,Sesamum,1.943,0.569,293
India,Himachal Pradesh,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Kharif,Soyabean,0.517,0.413,799
India,Himachal Pradesh,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Rabi,Linseed,0.134,0.066,493
India,Himachal Pradesh,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Rabi,Oilseed,8.412,6.829,811.839
India,Himachal Pradesh,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,,Rapeseed and Mustard,8.278,6.763,817
India,Himachal Pradesh,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,,Sugarcane,1.468,22.676,15447
India,Jammu And Kashmir,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Bajra,13.142,6.466,2192
India,Jammu And Kashmir,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Cereals,578.011,1098.724,1900.871
India,Jammu And Kashmir,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Coarse Cereals,310.431,517.273,1666.305
India,Jammu And Kashmir,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Foodgrains,592.749,1107.774,1868.875
India,Jammu And Kashmir,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Kulthi (Horse Gram),0.712,0.24,337.079
India,Jammu And Kashmir,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Maize,289.179,508.666,1759
India,Jammu And Kashmir,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Moong,0.36,0.159,441
India,Jammu And Kashmir,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Moth,1.087,0.78,717.571
India,Jammu And Kashmir,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Other Pulses,8.703,4.771,548.225
India,Jammu And Kashmir,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Pulses,14.738,9.05,614.056
India,Jammu And Kashmir,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Rajmash,3.876,3.1,799.794
India,Jammu And Kashmir,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Rice,267.58,581.451,2173
India,Jammu And Kashmir,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Small Millets,8.11,2.141,264
India,Jammu And Kashmir,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Barley,3.988,2.297,576
India,Jammu And Kashmir,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Cereals,247.742,486.149,1962.319
India,Jammu And Kashmir,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Coarse Cereals,3.988,2.297,576
India,Jammu And Kashmir,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Foodgrains,249.141,487.174,1955.415
India,Jammu And Kashmir,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Masur,0.4,0.285,713
India,Jammu And Kashmir,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Others,0.225,0.11,488.889
India,Jammu And Kashmir,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Peas,0.774,0.63,813.953
India,Jammu And Kashmir,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Pulses,1.399,1.025,732.809
India,Jammu And Kashmir,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Wheat,243.754,483.852,1985
India,Jammu And Kashmir,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Kharif,Groundnut,,0,
India,Jammu And Kashmir,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Kharif,Nigerseed,0,0,
India,Jammu And Kashmir,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Kharif,Oilseed,2.75,1.106,402
India,Jammu And Kashmir,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Kharif,Sesamum,2.75,1.106,402
India,Jammu And Kashmir,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Rabi,Linseed,0.3,0.194,648
India,Jammu And Kashmir,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Rabi,Oilseed,48.52,31.875,656.944
India,Jammu And Kashmir,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,,Rapeseed and Mustard,48.22,31.681,657
India,Jammu And Kashmir,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,,Sugarcane,0.038,0.084,2223
India,Jharkhand,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Bajra,0.127,0.082,2372
India,Jharkhand,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Cereals,1717.588,3393.952,1975.999
India,Jharkhand,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Coarse Cereals,306.588,641.091,2091.051
India,Jharkhand,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Foodgrains,2147.599,3816.709,1777.198
India,Jharkhand,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Jowar,1.874,1.235,659
India,Jharkhand,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Kulthi (Horse Gram),18.663,13.087,701.227
India,Jharkhand,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Maize,285.819,623.371,2181
India,Jharkhand,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Moong,25.701,21.332,830
India,Jharkhand,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Other Pulses,18.581,13.646,734.406
India,Jharkhand,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Pulses,430.011,422.757,983.13
India,Jharkhand,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Ragi,18.768,16.403,874
India,Jharkhand,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Rice,1411,2752.861,1951
India,Jharkhand,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Tur,235.39,259.871,1104
India,Jharkhand,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Urad,131.676,114.821,872
India,Jharkhand,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Cereals,245.092,572.385,2335.39
India,Jharkhand,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Coarse Cereals,12.33,28.421,2305
India,Jharkhand,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Foodgrains,663.424,1054.984,1590.211
India,Jharkhand,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Gram,265.9,334.236,1257
India,Jharkhand,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Maize,12.33,28.421,2305
India,Jharkhand,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Masur,72.444,63.751,880
India,Jharkhand,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Other Pulses,19.915,14.424,724.278
India,Jharkhand,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Pea  or Matar,60.073,70.188,1168.378
India,Jharkhand,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Pulses,418.332,482.599,1153.627
India,Jharkhand,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Wheat,232.762,543.965,2337
India,Jharkhand,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Kharif,Castorseed,0.021,0.013,619
India,Jharkhand,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Kharif,Groundnut,25.502,28.001,1098
India,Jharkhand,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Kharif,Nigerseed,3.924,1.946,496
India,Jharkhand,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Kharif,Oilseed,36.21,32.971,910.548
India,Jharkhand,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Kharif,Sesamum,5.647,2.197,389
India,Jharkhand,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Kharif,Soyabean,0.997,0.745,747
India,Jharkhand,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Kharif,Sunflower,0.119,0.069,580
India,Jharkhand,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Rabi,Linseed,45.773,27.693,605
India,Jharkhand,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Rabi,Oilseed,477.386,371.962,779.164
India,Jharkhand,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Rabi,Safflower,0.729,0.453,622
India,Jharkhand,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Rabi or Summer,Sunflower,0.155,0.094,606
India,Jharkhand,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,,Rapeseed and Mustard,430.729,343.722,798
India,Jharkhand,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,,Sugarcane,0,0,
India,Karnataka,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Avare,18,15,833.333
India,Karnataka,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Bajra,222,275.502,557
India,Karnataka,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Cereals,3691,9661.355,2617.544
India,Karnataka,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Coarse Cereals,2653,6516.215,2456.168
India,Karnataka,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Foodgrains,5929,11177.264,1885.185
India,Karnataka,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Jowar,88,176.528,2006
India,Karnataka,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Kulthi (Horse Gram),47,31,659.574
India,Karnataka,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Maize,1532,4674.132,3051
India,Karnataka,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Moong,427,172.935,405
India,Karnataka,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Other Pulses,30,10,333.333
